,score,remaining_marbles,moves
7056,18,8,"[((1, 3), (3, 3)), ((1, 5), (1, 3)), ((0, 3), (2, 3)), ((3, 5), (1, 5)), ((1, 1), (1, 3)), ((5, 5), (3, 5)), ((2, 3), (2, 5)), ((2, 1), (2, 3)), ((2, 6), (2, 4)), ((4, 2), (2, 2)), ((3, 0), (3, 2)), ((5, 1), (3, 1)), ((6, 2), (4, 2)), ((4, 3), (4, 5)), ((6, 3), (4, 3)), ((2, 4), (4, 4)), ((5, 4), (3, 4)), ((4, 6), (4, 4)), ((3, 2), (1, 2)), ((0, 2), (2, 2)), ((4, 4), (2, 4)), ((3, 6), (3, 4)), ((3, 4), (1, 4)), ((0, 4), (2, 4)), ((2, 3), (2, 5)), ((1, 5), (3, 5)), ((4, 3), (4, 1)), ((4, 0), (4, 2))]"
7057,22,8,"[((1, 3), (3, 3)), ((1, 5), (1, 3)), ((0, 3), (2, 3)), ((3, 5), (1, 5)), ((1, 1), (1, 3)), ((5, 5), (3, 5)), ((2, 3), (2, 5)), ((2, 1), (2, 3)), ((2, 6), (2, 4)), ((4, 2), (2, 2)), ((3, 0), (3, 2)), ((5, 1), (3, 1)), ((6, 2), (4, 2)), ((4, 3), (4, 5)), ((6, 3), (4, 3)), ((2, 4), (4, 4)), ((5, 4), (3, 4)), ((4, 6), (4, 4)), ((3, 2), (1, 2)), ((0, 2), (2, 2)), ((4, 4), (2, 4)), ((3, 6), (3, 4)), ((3, 4), (1, 4)), ((0, 4), (2, 4)), ((2, 3), (2, 5)), ((1, 5), (3, 5)), ((4, 3), (4, 1)), ((3, 1), (5, 1))]"
7058,22,8,"[((1, 3), (3, 3)), ((1, 5), (1, 3)), ((0, 3), (2, 3)), ((3, 5), (1, 5)), ((1, 1), (1, 3)), ((5, 5), (3, 5)), ((2, 3), (2, 5)), ((2, 1), (2, 3)), ((2, 6), (2, 4)), ((4, 2), (2, 2)), ((3, 0), (3, 2)), ((5, 1), (3, 1)), ((6, 2), (4, 2)), ((4, 3), (4, 5)), ((6, 3), (4, 3)), ((2, 3), (2, 1)), ((6, 4), (4, 4)), ((2, 0), (2, 2)), ((3, 2), (3, 0)), ((4, 5), (2, 5)), ((4, 6), (2, 6)), ((4, 0), (2, 0)), ((1, 5), (3, 5)), ((4, 3), (4, 5)), ((4, 5), (2, 5)), ((2, 5), (2, 3)), ((2, 2), (2, 4)), ((2, 4), (4, 4))]"
7059,24,8,"[((1, 3), (3, 3)), ((1, 5), (1, 3)), ((0, 3), (2, 3)), ((3, 5), (1, 5)), ((1, 1), (1, 3)), ((5, 5), (3, 5)), ((2, 3), (2, 5)), ((2, 1), (2, 3)), ((2, 6), (2, 4)), ((4, 2), (2, 2)), ((3, 0), (3, 2)), ((5, 1), (3, 1)), ((6, 2), (4, 2)), ((4, 3), (4, 5)), ((6, 3), (4, 3)), ((2, 3), (2, 1)), ((6, 4), (4, 4)), ((2, 0), (2, 2)), ((3, 2), (3, 0)), ((4, 5), (2, 5)), ((4, 6), (2, 6)), ((4, 0), (2, 0)), ((1, 5), (3, 5)), ((4, 3), (4, 5)), ((4, 5), (2, 5)), ((2, 5), (2, 3)), ((2, 2), (2, 4)), ((3, 3), (3, 5))]"
7060,18,7,"[((1, 3), (3, 3)), ((1, 5), (1, 3)), ((0, 3), (2, 3)), ((3, 5), (1, 5)), ((1, 1), (1, 3)), ((5, 5), (3, 5)), ((2, 3), (2, 5)), ((2, 1), (2, 3)), ((2, 6), (2, 4)), ((4, 2), (2, 2)), ((3, 0), (3, 2)), ((5, 1), (3, 1)), ((6, 2), (4, 2)), ((4, 3), (4, 5)), ((6, 3), (4, 3)), ((2, 3), (2, 1)), ((6, 4), (4, 4)), ((2, 0), (2, 2)), ((3, 2), (3, 0)), ((4, 5), (2, 5)), ((1, 5), (3, 5)), ((3, 4), (1, 4)), ((0, 4), (2, 4)), ((4, 0), (2, 0)), ((4, 6), (2, 6)), ((4, 3), (4, 5)), ((4, 5), (2, 5)), ((2, 5), (2, 3)), ((2, 2), (2, 4))]"
7061,18,7,"[((1, 3), (3, 3)), ((1, 5), (1, 3)), ((0, 3), (2, 3)), ((3, 5), (1, 5)), ((1, 1), (1, 3)), ((5, 5), (3, 5)), ((2, 3), (2, 5)), ((2, 1), (2, 3)), ((2, 6), (2, 4)), ((4, 2), (2, 2)), ((3, 0), (3, 2)), ((5, 1), (3, 1)), ((6, 2), (4, 2)), ((4, 3), (4, 5)), ((6, 3), (4, 3)), ((2, 3), (2, 1)), ((6, 4), (4, 4)), ((2, 0), (2, 2)), ((3, 2), (3, 0)), ((4, 5), (2, 5)), ((1, 5), (3, 5)), ((3, 4), (1, 4)), ((0, 4), (2, 4)), ((4, 0), (2, 0)), ((4, 6), (2, 6)), ((4, 3), (4, 5)), ((4, 5), (2, 5)), ((2, 5), (2, 3)), ((2, 2), (2, 4))]"
7062,18,7,"[((1, 3), (3, 3)), ((1, 5), (1, 3)), ((0, 3), (2, 3)), ((3, 5), (1, 5)), ((1, 1), (1, 3)), ((5, 5), (3, 5)), ((2, 3), (2, 5)), ((2, 1), (2, 3)), ((2, 6), (2, 4)), ((4, 2), (2, 2)), ((3, 0), (3, 2)), ((5, 1), (3, 1)), ((6, 2), (4, 2)), ((4, 3), (4, 5)), ((6, 3), (4, 3)), ((2, 3), (2, 1)), ((6, 4), (4, 4)), ((2, 0), (2, 2)), ((3, 2), (3, 0)), ((4, 5), (2, 5)), ((1, 5), (3, 5)), ((3, 4), (1, 4)), ((0, 4), (2, 4)), ((4, 0), (2, 0)), ((4, 6), (2, 6)), ((4, 3), (4, 5)), ((4, 5), (2, 5)), ((2, 5), (2, 3)), ((2, 2), (2, 4))]"
7063,19,7,"[((1, 3), (3, 3)), ((1, 5), (1, 3)), ((0, 3), (2, 3)), ((3, 5), (1, 5)), ((1, 1), (1, 3)), ((5, 5), (3, 5)), ((2, 3), (2, 5)), ((2, 1), (2, 3)), ((2, 6), (2, 4)), ((4, 2), (2, 2)), ((3, 0), (3, 2)), ((5, 1), (3, 1)), ((6, 2), (4, 2)), ((4, 3), (4, 5)), ((6, 3), (4, 3)), ((2, 3), (2, 1)), ((6, 4), (4, 4)), ((2, 0), (2, 2)), ((3, 2), (3, 0)), ((4, 5), (2, 5)), ((1, 5), (3, 5)), ((4, 0), (2, 0)), ((3, 4), (3, 2)), ((3, 6), (3, 4)), ((3, 2), (1, 2)), ((0, 2), (2, 2)), ((4, 3), (4, 5)), ((4, 6), (4, 4)), ((3, 4), (5, 4))]"
7064,22,7,"[((1, 3), (3, 3)), ((1, 5), (1, 3)), ((0, 3), (2, 3)), ((3, 5), (1, 5)), ((1, 1), (1, 3)), ((5, 5), (3, 5)), ((2, 3), (2, 5)), ((2, 1), (2, 3)), ((2, 6), (2, 4)), ((4, 2), (2, 2)), ((3, 0), (3, 2)), ((5, 1), (3, 1)), ((6, 2), (4, 2)), ((4, 3), (4, 5)), ((6, 3), (4, 3)), ((2, 3), (2, 1)), ((6, 4), (4, 4)), ((2, 0), (2, 2)), ((3, 2), (3, 0)), ((4, 5), (2, 5)), ((4, 6), (2, 6)), ((4, 0), (2, 0)), ((1, 5), (3, 5)), ((4, 3), (4, 5)), ((4, 5), (2, 5)), ((2, 5), (2, 3)), ((2, 2), (2, 4)), ((3, 4), (1, 4)), ((1, 3), (1, 5))]"
7065,18,7,"[((1, 3), (3, 3)), ((1, 5), (1, 3)), ((0, 3), (2, 3)), ((3, 5), (1, 5)), ((1, 1), (1, 3)), ((5, 5), (3, 5)), ((2, 3), (2, 5)), ((2, 1), (2, 3)), ((2, 6), (2, 4)), ((4, 2), (2, 2)), ((3, 0), (3, 2)), ((5, 1), (3, 1)), ((6, 2), (4, 2)), ((4, 3), (4, 5)), ((6, 3), (4, 3)), ((2, 3), (2, 1)), ((6, 4), (4, 4)), ((2, 0), (2, 2)), ((3, 2), (3, 0)), ((4, 5), (2, 5)), ((4, 6), (2, 6)), ((4, 0), (2, 0)), ((1, 5), (3, 5)), ((4, 3), (4, 5)), ((4, 5), (2, 5)), ((2, 5), (2, 3)), ((2, 2), (2, 4)), ((3, 4), (1, 4)), ((0, 4), (2, 4))]"
7066,22,7,"[((1, 3), (3, 3)), ((1, 5), (1, 3)), ((0, 3), (2, 3)), ((3, 5), (1, 5)), ((1, 1), (1, 3)), ((5, 5), (3, 5)), ((2, 3), (2, 5)), ((2, 1), (2, 3)), ((2, 6), (2, 4)), ((4, 2), (2, 2)), ((3, 0), (3, 2)), ((5, 1), (3, 1)), ((6, 2), (4, 2)), ((4, 3), (4, 5)), ((6, 3), (4, 3)), ((2, 3), (2, 1)), ((6, 4), (4, 4)), ((2, 0), (2, 2)), ((3, 2), (3, 0)), ((4, 5), (2, 5)), ((4, 6), (2, 6)), ((4, 0), (2, 0)), ((1, 5), (3, 5)), ((4, 3), (4, 5)), ((4, 5), (2, 5)), ((2, 5), (2, 3)), ((2, 2), (2, 4)), ((3, 4), (1, 4)), ((1, 3), (1, 5))]"
7067,22,7,"[((1, 3), (3, 3)), ((1, 5), (1, 3)), ((0, 3), (2, 3)), ((3, 5), (1, 5)), ((1, 1), (1, 3)), ((5, 5), (3, 5)), ((2, 3), (2, 5)), ((2, 1), (2, 3)), ((2, 6), (2, 4)), ((4, 2), (2, 2)), ((3, 0), (3, 2)), ((5, 1), (3, 1)), ((6, 2), (4, 2)), ((4, 3), (4, 5)), ((6, 3), (4, 3)), ((2, 3), (2, 1)), ((6, 4), (4, 4)), ((2, 0), (2, 2)), ((3, 2), (3, 0)), ((4, 5), (2, 5)), ((4, 6), (2, 6)), ((4, 0), (2, 0)), ((1, 5), (3, 5)), ((4, 3), (4, 5)), ((4, 5), (2, 5)), ((2, 5), (2, 3)), ((2, 2), (2, 4)), ((3, 4), (1, 4)), ((1, 3), (1, 5))]"
7068,22,7,"[((1, 3), (3, 3)), ((1, 5), (1, 3)), ((0, 3), (2, 3)), ((3, 5), (1, 5)), ((1, 1), (1, 3)), ((5, 5), (3, 5)), ((2, 3), (2, 5)), ((2, 1), (2, 3)), ((2, 6), (2, 4)), ((4, 2), (2, 2)), ((3, 0), (3, 2)), ((5, 1), (3, 1)), ((6, 2), (4, 2)), ((4, 3), (4, 5)), ((6, 3), (4, 3)), ((2, 3), (2, 1)), ((6, 4), (4, 4)), ((2, 0), (2, 2)), ((3, 2), (3, 0)), ((4, 5), (2, 5)), ((4, 6), (2, 6)), ((4, 0), (2, 0)), ((1, 5), (3, 5)), ((4, 3), (4, 5)), ((4, 5), (2, 5)), ((2, 5), (2, 3)), ((2, 2), (2, 4)), ((3, 4), (1, 4)), ((1, 3), (1, 5))]"
7069,22,7,"[((1, 3), (3, 3)), ((1, 5), (1, 3)), ((0, 3), (2, 3)), ((3, 5), (1, 5)), ((1, 1), (1, 3)), ((5, 5), (3, 5)), ((2, 3), (2, 5)), ((2, 1), (2, 3)), ((2, 6), (2, 4)), ((4, 2), (2, 2)), ((3, 0), (3, 2)), ((5, 1), (3, 1)), ((6, 2), (4, 2)), ((4, 3), (4, 5)), ((6, 3), (4, 3)), ((2, 3), (2, 1)), ((6, 4), (4, 4)), ((2, 0), (2, 2)), ((3, 2), (3, 0)), ((4, 5), (2, 5)), ((4, 6), (2, 6)), ((4, 0), (2, 0)), ((1, 5), (3, 5)), ((4, 3), (4, 5)), ((4, 5), (2, 5)), ((2, 5), (2, 3)), ((2, 2), (2, 4)), ((3, 4), (3, 2)), ((4, 2), (2, 2))]"
7070,23,7,"[((1, 3), (3, 3)), ((1, 5), (1, 3)), ((0, 3), (2, 3)), ((3, 5), (1, 5)), ((1, 1), (1, 3)), ((5, 5), (3, 5)), ((2, 3), (2, 5)), ((2, 1), (2, 3)), ((2, 6), (2, 4)), ((4, 2), (2, 2)), ((3, 0), (3, 2)), ((5, 1), (3, 1)), ((6, 2), (4, 2)), ((4, 3), (4, 5)), ((6, 3), (4, 3)), ((2, 3), (2, 1)), ((6, 4), (4, 4)), ((2, 0), (2, 2)), ((3, 2), (3, 0)), ((4, 5), (2, 5)), ((4, 6), (2, 6)), ((4, 0), (2, 0)), ((1, 5), (3, 5)), ((4, 3), (4, 5)), ((4, 5), (2, 5)), ((2, 5), (2, 3)), ((2, 2), (2, 4)), ((3, 4), (3, 2)), ((3, 2), (5, 2))]"
7071,23,7,"[((1, 3), (3, 3)), ((1, 5), (1, 3)), ((0, 3), (2, 3)), ((3, 5), (1, 5)), ((1, 1), (1, 3)), ((5, 5), (3, 5)), ((2, 3), (2, 5)), ((2, 1), (2, 3)), ((2, 6), (2, 4)), ((4, 2), (2, 2)), ((3, 0), (3, 2)), ((5, 1), (3, 1)), ((6, 2), (4, 2)), ((4, 3), (4, 5)), ((6, 3), (4, 3)), ((2, 3), (2, 1)), ((6, 4), (4, 4)), ((2, 0), (2, 2)), ((3, 2), (3, 0)), ((4, 5), (2, 5)), ((4, 6), (2, 6)), ((4, 0), (2, 0)), ((1, 5), (3, 5)), ((4, 3), (4, 5)), ((4, 5), (2, 5)), ((2, 5), (2, 3)), ((2, 2), (2, 4)), ((3, 4), (3, 2)), ((3, 2), (5, 2))]"
7072,22,7,"[((1, 3), (3, 3)), ((1, 5), (1, 3)), ((0, 3), (2, 3)), ((3, 5), (1, 5)), ((1, 1), (1, 3)), ((5, 5), (3, 5)), ((2, 3), (2, 5)), ((2, 1), (2, 3)), ((2, 6), (2, 4)), ((4, 2), (2, 2)), ((3, 0), (3, 2)), ((5, 1), (3, 1)), ((6, 2), (4, 2)), ((4, 3), (4, 5)), ((6, 3), (4, 3)), ((2, 3), (2, 1)), ((6, 4), (4, 4)), ((2, 0), (2, 2)), ((3, 2), (3, 0)), ((4, 5), (2, 5)), ((4, 6), (2, 6)), ((4, 0), (2, 0)), ((1, 5), (3, 5)), ((4, 3), (4, 5)), ((4, 5), (2, 5)), ((2, 5), (2, 3)), ((2, 2), (2, 4)), ((3, 4), (3, 2)), ((4, 2), (2, 2))]"
7073,23,7,"[((1, 3), (3, 3)), ((1, 5), (1, 3)), ((0, 3), (2, 3)), ((3, 5), (1, 5)), ((1, 1), (1, 3)), ((5, 5), (3, 5)), ((2, 3), (2, 5)), ((2, 1), (2, 3)), ((2, 6), (2, 4)), ((4, 2), (2, 2)), ((3, 0), (3, 2)), ((5, 1), (3, 1)), ((6, 2), (4, 2)), ((4, 3), (4, 5)), ((6, 3), (4, 3)), ((2, 3), (2, 1)), ((6, 4), (4, 4)), ((2, 0), (2, 2)), ((3, 2), (3, 0)), ((4, 5), (2, 5)), ((4, 6), (2, 6)), ((4, 0), (2, 0)), ((1, 5), (3, 5)), ((4, 3), (4, 5)), ((4, 5), (2, 5)), ((2, 5), (2, 3)), ((2, 2), (2, 4)), ((3, 4), (3, 2)), ((3, 2), (5, 2))]"
7074,17,6,"[((1, 3), (3, 3)), ((1, 5), (1, 3)), ((0, 3), (2, 3)), ((3, 5), (1, 5)), ((1, 1), (1, 3)), ((5, 5), (3, 5)), ((2, 3), (2, 5)), ((2, 1), (2, 3)), ((2, 6), (2, 4)), ((4, 2), (2, 2)), ((3, 0), (3, 2)), ((5, 1), (3, 1)), ((6, 2), (4, 2)), ((4, 3), (4, 5)), ((6, 3), (4, 3)), ((2, 4), (4, 4)), ((5, 4), (3, 4)), ((4, 6), (4, 4)), ((3, 2), (1, 2)), ((0, 2), (2, 2)), ((4, 4), (2, 4)), ((3, 6), (3, 4)), ((3, 4), (1, 4)), ((0, 4), (2, 4)), ((2, 3), (2, 5)), ((1, 5), (3, 5)), ((4, 3), (4, 1)), ((4, 1), (2, 1)), ((2, 1), (2, 3)), ((2, 3), (0, 3))]"
7075,17,6,"[((1, 3), (3, 3)), ((1, 5), (1, 3)), ((0, 3), (2, 3)), ((3, 5), (1, 5)), ((1, 1), (1, 3)), ((5, 5), (3, 5)), ((2, 3), (2, 5)), ((2, 1), (2, 3)), ((2, 6), (2, 4)), ((4, 2), (2, 2)), ((3, 0), (3, 2)), ((5, 1), (3, 1)), ((6, 2), (4, 2)), ((4, 3), (4, 5)), ((6, 3), (4, 3)), ((2, 4), (4, 4)), ((5, 4), (3, 4)), ((4, 6), (4, 4)), ((3, 2), (1, 2)), ((0, 2), (2, 2)), ((4, 4), (2, 4)), ((3, 6), (3, 4)), ((3, 4), (1, 4)), ((0, 4), (2, 4)), ((2, 3), (2, 5)), ((1, 5), (3, 5)), ((4, 3), (4, 1)), ((4, 1), (2, 1)), ((2, 1), (2, 3)), ((2, 3), (4, 3))]"
7076,17,6,"[((1, 3), (3, 3)), ((1, 5), (1, 3)), ((0, 3), (2, 3)), ((3, 5), (1, 5)), ((1, 1), (1, 3)), ((5, 5), (3, 5)), ((2, 3), (2, 5)), ((2, 1), (2, 3)), ((2, 6), (2, 4)), ((4, 2), (2, 2)), ((3, 0), (3, 2)), ((5, 1), (3, 1)), ((6, 2), (4, 2)), ((4, 3), (4, 5)), ((6, 3), (4, 3)), ((2, 4), (4, 4)), ((5, 4), (3, 4)), ((4, 6), (4, 4)), ((3, 2), (1, 2)), ((0, 2), (2, 2)), ((4, 4), (2, 4)), ((3, 6), (3, 4)), ((3, 4), (1, 4)), ((0, 4), (2, 4)), ((2, 3), (2, 5)), ((1, 5), (3, 5)), ((4, 3), (4, 1)), ((4, 1), (2, 1)), ((2, 1), (2, 3)), ((2, 3), (4, 3))]"
7077,17,6,"[((1, 3), (3, 3)), ((1, 5), (1, 3)), ((0, 3), (2, 3)), ((3, 5), (1, 5)), ((1, 1), (1, 3)), ((5, 5), (3, 5)), ((2, 3), (2, 5)), ((2, 1), (2, 3)), ((2, 6), (2, 4)), ((4, 2), (2, 2)), ((3, 0), (3, 2)), ((5, 1), (3, 1)), ((6, 2), (4, 2)), ((4, 3), (4, 5)), ((6, 3), (4, 3)), ((2, 4), (4, 4)), ((5, 4), (3, 4)), ((4, 6), (4, 4)), ((3, 2), (1, 2)), ((0, 2), (2, 2)), ((4, 4), (2, 4)), ((3, 6), (3, 4)), ((3, 4), (1, 4)), ((0, 4), (2, 4)), ((2, 3), (2, 5)), ((1, 5), (3, 5)), ((4, 3), (4, 1)), ((4, 1), (2, 1)), ((2, 1), (2, 3)), ((2, 3), (4, 3))]"
7078,17,6,"[((1, 3), (3, 3)), ((1, 5), (1, 3)), ((0, 3), (2, 3)), ((3, 5), (1, 5)), ((1, 1), (1, 3)), ((5, 5), (3, 5)), ((2, 3), (2, 5)), ((2, 1), (2, 3)), ((2, 6), (2, 4)), ((4, 2), (2, 2)), ((3, 0), (3, 2)), ((5, 1), (3, 1)), ((6, 2), (4, 2)), ((4, 3), (4, 5)), ((6, 3), (4, 3)), ((2, 4), (4, 4)), ((5, 4), (3, 4)), ((4, 6), (4, 4)), ((3, 2), (1, 2)), ((0, 2), (2, 2)), ((4, 4), (2, 4)), ((3, 6), (3, 4)), ((3, 4), (1, 4)), ((0, 4), (2, 4)), ((2, 3), (2, 5)), ((1, 5), (3, 5)), ((4, 3), (4, 1)), ((4, 1), (2, 1)), ((2, 1), (2, 3)), ((2, 3), (0, 3))]"
7079,18,6,"[((1, 3), (3, 3)), ((1, 5), (1, 3)), ((0, 3), (2, 3)), ((3, 5), (1, 5)), ((1, 1), (1, 3)), ((5, 5), (3, 5)), ((2, 3), (2, 5)), ((2, 1), (2, 3)), ((2, 6), (2, 4)), ((4, 2), (2, 2)), ((3, 0), (3, 2)), ((5, 1), (3, 1)), ((6, 2), (4, 2)), ((4, 3), (4, 5)), ((6, 3), (4, 3)), ((2, 3), (2, 1)), ((6, 4), (4, 4)), ((2, 0), (2, 2)), ((3, 2), (3, 0)), ((4, 5), (2, 5)), ((1, 5), (3, 5)), ((4, 0), (2, 0)), ((3, 4), (3, 2)), ((3, 6), (3, 4)), ((3, 2), (1, 2)), ((0, 2), (2, 2)), ((4, 3), (4, 5)), ((4, 6), (4, 4)), ((3, 4), (1, 4)), ((1, 3), (1, 5))]"
7080,14,6,"[((1, 3), (3, 3)), ((1, 5), (1, 3)), ((0, 3), (2, 3)), ((3, 5), (1, 5)), ((1, 1), (1, 3)), ((5, 5), (3, 5)), ((2, 3), (2, 5)), ((2, 1), (2, 3)), ((2, 6), (2, 4)), ((4, 2), (2, 2)), ((3, 0), (3, 2)), ((5, 1), (3, 1)), ((6, 2), (4, 2)), ((4, 3), (4, 5)), ((6, 3), (4, 3)), ((2, 3), (2, 1)), ((6, 4), (4, 4)), ((2, 0), (2, 2)), ((3, 2), (3, 0)), ((4, 5), (2, 5)), ((1, 5), (3, 5)), ((4, 0), (2, 0)), ((3, 4), (3, 2)), ((3, 6), (3, 4)), ((3, 2), (1, 2)), ((0, 2), (2, 2)), ((4, 3), (4, 5)), ((4, 6), (4, 4)), ((3, 4), (1, 4)), ((0, 4), (2, 4))]"
7081,14,6,"[((1, 3), (3, 3)), ((1, 5), (1, 3)), ((0, 3), (2, 3)), ((3, 5), (1, 5)), ((1, 1), (1, 3)), ((5, 5), (3, 5)), ((2, 3), (2, 5)), ((2, 1), (2, 3)), ((2, 6), (2, 4)), ((4, 2), (2, 2)), ((3, 0), (3, 2)), ((5, 1), (3, 1)), ((6, 2), (4, 2)), ((4, 3), (4, 5)), ((6, 3), (4, 3)), ((2, 3), (2, 1)), ((6, 4), (4, 4)), ((2, 0), (2, 2)), ((3, 2), (3, 0)), ((4, 5), (2, 5)), ((1, 5), (3, 5)), ((4, 0), (2, 0)), ((3, 4), (3, 2)), ((3, 6), (3, 4)), ((3, 2), (1, 2)), ((0, 2), (2, 2)), ((4, 3), (4, 5)), ((4, 6), (4, 4)), ((3, 4), (1, 4)), ((0, 4), (2, 4))]"
7082,16,6,"[((1, 3), (3, 3)), ((1, 5), (1, 3)), ((0, 3), (2, 3)), ((3, 5), (1, 5)), ((1, 1), (1, 3)), ((5, 5), (3, 5)), ((2, 3), (2, 5)), ((2, 1), (2, 3)), ((2, 6), (2, 4)), ((4, 2), (2, 2)), ((3, 0), (3, 2)), ((5, 1), (3, 1)), ((6, 2), (4, 2)), ((4, 3), (4, 5)), ((6, 3), (4, 3)), ((2, 3), (2, 1)), ((6, 4), (4, 4)), ((2, 0), (2, 2)), ((3, 2), (3, 0)), ((4, 5), (2, 5)), ((1, 5), (3, 5)), ((3, 4), (1, 4)), ((0, 4), (2, 4)), ((4, 6), (2, 6)), ((4, 3), (4, 5)), ((4, 0), (2, 0)), ((4, 5), (2, 5)), ((2, 5), (2, 3)), ((2, 3), (0, 3)), ((0, 2), (0, 4))]"
7083,16,6,"[((1, 3), (3, 3)), ((1, 5), (1, 3)), ((0, 3), (2, 3)), ((3, 5), (1, 5)), ((1, 1), (1, 3)), ((5, 5), (3, 5)), ((2, 3), (2, 5)), ((2, 1), (2, 3)), ((2, 6), (2, 4)), ((4, 2), (2, 2)), ((3, 0), (3, 2)), ((5, 1), (3, 1)), ((6, 2), (4, 2)), ((4, 3), (4, 5)), ((6, 3), (4, 3)), ((2, 3), (2, 1)), ((6, 4), (4, 4)), ((2, 0), (2, 2)), ((3, 2), (3, 0)), ((4, 5), (2, 5)), ((1, 5), (3, 5)), ((3, 4), (1, 4)), ((0, 4), (2, 4)), ((4, 6), (2, 6)), ((4, 3), (4, 5)), ((4, 0), (2, 0)), ((4, 5), (2, 5)), ((2, 5), (2, 3)), ((2, 3), (0, 3)), ((0, 2), (0, 4))]"
7084,16,6,"[((1, 3), (3, 3)), ((1, 5), (1, 3)), ((0, 3), (2, 3)), ((3, 5), (1, 5)), ((1, 1), (1, 3)), ((5, 5), (3, 5)), ((2, 3), (2, 5)), ((2, 1), (2, 3)), ((2, 6), (2, 4)), ((4, 2), (2, 2)), ((3, 0), (3, 2)), ((5, 1), (3, 1)), ((6, 2), (4, 2)), ((4, 3), (4, 5)), ((6, 3), (4, 3)), ((2, 3), (2, 1)), ((6, 4), (4, 4)), ((2, 0), (2, 2)), ((3, 2), (3, 0)), ((4, 5), (2, 5)), ((1, 5), (3, 5)), ((3, 4), (1, 4)), ((0, 4), (2, 4)), ((4, 6), (2, 6)), ((4, 3), (4, 5)), ((4, 0), (2, 0)), ((4, 5), (2, 5)), ((2, 5), (2, 3)), ((2, 3), (0, 3)), ((0, 2), (0, 4))]"
7085,16,6,"[((1, 3), (3, 3)), ((1, 5), (1, 3)), ((0, 3), (2, 3)), ((3, 5), (1, 5)), ((1, 1), (1, 3)), ((5, 5), (3, 5)), ((2, 3), (2, 5)), ((2, 1), (2, 3)), ((2, 6), (2, 4)), ((4, 2), (2, 2)), ((3, 0), (3, 2)), ((5, 1), (3, 1)), ((6, 2), (4, 2)), ((4, 3), (4, 5)), ((6, 3), (4, 3)), ((2, 3), (2, 1)), ((6, 4), (4, 4)), ((2, 0), (2, 2)), ((3, 2), (3, 0)), ((4, 5), (2, 5)), ((1, 5), (3, 5)), ((3, 4), (1, 4)), ((0, 4), (2, 4)), ((4, 6), (2, 6)), ((4, 3), (4, 5)), ((4, 0), (2, 0)), ((4, 5), (2, 5)), ((2, 5), (2, 3)), ((2, 3), (0, 3)), ((0, 2), (0, 4))]"
7086,16,6,"[((1, 3), (3, 3)), ((1, 5), (1, 3)), ((0, 3), (2, 3)), ((3, 5), (1, 5)), ((1, 1), (1, 3)), ((5, 5), (3, 5)), ((2, 3), (2, 5)), ((2, 1), (2, 3)), ((2, 6), (2, 4)), ((4, 2), (2, 2)), ((3, 0), (3, 2)), ((5, 1), (3, 1)), ((6, 2), (4, 2)), ((4, 3), (4, 5)), ((6, 3), (4, 3)), ((2, 3), (2, 1)), ((6, 4), (4, 4)), ((2, 0), (2, 2)), ((3, 2), (3, 0)), ((4, 5), (2, 5)), ((1, 5), (3, 5)), ((3, 4), (1, 4)), ((0, 4), (2, 4)), ((4, 6), (2, 6)), ((4, 3), (4, 5)), ((4, 0), (2, 0)), ((4, 5), (2, 5)), ((2, 5), (2, 3)), ((2, 3), (0, 3)), ((0, 2), (0, 4))]"
7087,18,6,"[((1, 3), (3, 3)), ((1, 5), (1, 3)), ((0, 3), (2, 3)), ((3, 5), (1, 5)), ((1, 1), (1, 3)), ((5, 5), (3, 5)), ((2, 3), (2, 5)), ((2, 1), (2, 3)), ((2, 6), (2, 4)), ((4, 2), (2, 2)), ((3, 0), (3, 2)), ((5, 1), (3, 1)), ((6, 2), (4, 2)), ((4, 3), (4, 5)), ((6, 3), (4, 3)), ((2, 3), (2, 1)), ((6, 4), (4, 4)), ((2, 0), (2, 2)), ((3, 2), (3, 0)), ((4, 5), (2, 5)), ((1, 5), (3, 5)), ((3, 4), (1, 4)), ((0, 4), (2, 4)), ((4, 6), (2, 6)), ((4, 3), (4, 5)), ((4, 0), (2, 0)), ((4, 5), (2, 5)), ((2, 5), (2, 3)), ((2, 3), (4, 3)), ((4, 2), (4, 4))]"
7088,19,6,"[((1, 3), (3, 3)), ((1, 5), (1, 3)), ((0, 3), (2, 3)), ((3, 5), (1, 5)), ((1, 1), (1, 3)), ((5, 5), (3, 5)), ((2, 3), (2, 5)), ((2, 1), (2, 3)), ((2, 6), (2, 4)), ((4, 2), (2, 2)), ((3, 0), (3, 2)), ((5, 1), (3, 1)), ((6, 2), (4, 2)), ((4, 3), (4, 5)), ((6, 3), (4, 3)), ((2, 3), (2, 1)), ((6, 4), (4, 4)), ((2, 0), (2, 2)), ((3, 2), (3, 0)), ((4, 5), (2, 5)), ((1, 5), (3, 5)), ((3, 4), (1, 4)), ((0, 4), (2, 4)), ((4, 6), (2, 6)), ((4, 3), (4, 5)), ((4, 0), (2, 0)), ((4, 5), (2, 5)), ((2, 5), (2, 3)), ((2, 3), (4, 3)), ((4, 3), (4, 1))]"
